id,archivo_origen,offset_inicio,offset_fin,longitud_original_bytes,texto_original,texto_traducido,notas,estado
sys_00048,sys.bin,35566,37216,1650,                                         <0030><0223>  <0030><0222>  <0080><1D4F>  <00B0><098B>  <0010><BF0E>  <0060><0D4E>                                          <0010><4414>      <0040><FF4F>      <0010><941F>                                                                                                                                      <0080><0CA9>  1<058C>  <0080><08C8>  Q<048C>  <0080><0899>  1<158E>  <0080><5F7E>  <00B0><9C8F>  <0080><FE1F>  <0030><FF8E>  <0080><3801>   <228C>  <0080><0800>   <008C>  <0040><0400>   <0046>   <5C00>  <0060><AF01>   <4C00>   <FA0D>   <4C00>  <0020><734F>   <4C00>  <0080><8F4F>   <4C00>  <0010><FA1F>       <3001>                   <C800>  !<088C>   <C800>  !<088C>   <C800>  !<0A8D>   <F706>  <0080><CF8F>   <F30A>  <0040><FF8E>   <2002>   <1200>                  <0040><2F0F>  5<F9F8>`  <8F0D>  S<CCFB>   <FC09>  Q<6FCF>   <F806>  !<3F8F>   <F502>  <00A0><0C6F>                           <FA06>  <0020><2F1F>   <F604>   <AE0E>   <FC0A>   <FA0A>  <0030><7F1F>   <F607>  <00A0><0A7E>   <F204>       <F400>      <0060><BF00>      <0030><1900>   <E008>       <F601>       <8E00>      <0060><5F14>      <0080><FF4F>                                                                                                                                                              <0500> <7000> <7000> <1000> <3000> <0200> <1000>`<1000><1000>`<0200>  <3000> <4000> <6000>   <0200>`<0300>`<4000>       <FF0F><FF1F><FF2F><FF3F><FF4F><FF5F><FF6F><FF7F><FF8F><FF9F><FFAF><FFBF><FFCF><FFDF><FFEF><FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00049,sys.bin,37300,37888,588,  <3000> <4000> <4080>   ``<0300>`<4000>                                                                                                                                                                                            <0070>`      Z<0D00>                                  Y<0C00>  Y<0800>  Y<0C00>  Y<0800>  <0042><0300>  <0042><0200>                         ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00050,sys.bin,37894,37922,28,  <0070>  B<EF89><E9DF>` X<0800> \,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00051,sys.bin,37928,39408,1480, X<0800> <00FF>`Y<0800> V<0700> <0068> ]<0700> V<0700>   <C3DF>` R<0300>         <0040><3B00>  <0010><1800>  <108D><FD01>  D<DB01>  W<A803>  T<DB01>  <0070><0500>  <0020><1900>                                    <D304>  <0010><7D00>  <0070><FF0A>  <0040><FE1C>  <0080><2A00>   <810D>                                          U<488F>  <0040><FF06>  U<488F>  R<FF3F>      Y<33BD>      <0020><0011>                                              <0086><0500>      T<5F00>      <0050><FF03>       <F81E>                                  <10FC><6F00>      <807F><FD00>  <00B0><6F00>  <807F><FD00>  Q<1F00>  <10FC><6F00>  U<0A00>      <0042><0200>              T<0600>                  <0086><0600>      ]<0C00>      *<0900>                              <0042><0300>  <0042><0200>  Y<0C00>  Y<0800>  '<0900>  W<0800>      T<0200>      <0073>                   <0090><FF1A>  Q<0300>  X<3D00>  !   *<0200>  <0060>   <0086><0200>  <0051>`  ]<0400>  V<0800>  *<0300>  <0030>                                                                                                                                                                                                                          ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00052,sys.bin,39728,39860,132, W<6F00>  [<3F00>  <0060><FF06>  <00A0><FF03>   <F54F>   <FA1F>              $<1C00>      <30FF><DF01>  <0010>   <F77F><FA4F>  B<2C02> %<FF06><90FF><2A00> Y,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00053,sys.bin,39888,39994,106, <D07F><F51E> <10F4><FFFF><FFFF><0F01>                    <F4FF><8FFC>W<0400> U<0500> )]<05FB><0400> ^<4644>`)=<1AFF><0400> <80FF><FFFF><0D00>),,carácter repetido dominante (probable relleno gráfico),revisar
sys_00054,sys.bin,41800,42464,664,    Q<4F00>T<1F00>             <6048>   <0080>?  <C08F>   H<700E>  <A07F>   0<F00C>  <901F>   <00FF><F00F>  <6005>   <0088><8008>                          <8008><8802>   <8317>  <F00F><FF04>  <0030><FF03>  <D00F><FD03>  1<6F00>  <B00B><BA00>  W<0C00>  <9002><2900>  ^<0400>      <00FF>       <30CF>           <5058>    <C604>  <10FD><0600>  G<CF03>  R<3F00>  @<0400>  <0060><CF00>  <008F>    <FE02>  <008F>    <F906>  <008F>    <F808>  <008F>           <B02A>   <0086><8804>  <80FF><3A00>  ]<CC06>  <0081><8F00>  -    <8F00>  -    <8F00>  -    <8F00>  -    <8F00>  -           <6088><4800>   <A23C>  <90CC><8F00>   <FE4D>   <8F00>   <BF00>   <8F00>   <CC00>   <8F00>   <EA00>   <8F00>  <0030><DF00>   <8F00>  !<2F00> ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00055,sys.bin,42728,44232,1504,                                                                                                                                 <10DF>       <00FF>`      [<0600>      S<1E00>      <0080><AF00>       <FA0A>       <4014>           <F808>  <008F>    <FB04>  <008F>   <0010><FF00>  <008F>   <0090><8F00>  <009F>   W<1D00>  ^<4C00>  <60FF><0200>  <0040><FC06>  <3024>    <2000>           <8F00>  -    <8F00>  -    <8F00>  -   <0010><8F00>  -   <20F8><6F00>  M<8804>  <E08F>`  ]<FF08>  <2000>                <8F00>  <0070><8F00>   <8F00>   <FB00>   <8F00>   <CC00>   <8F00>   <BD00>  <6088><8F00>   <FF06>  <C0FF><8F00>   <F66F>                          <609C>`   <B104>  <50FE><0A00>   <F903>  B<0C00>  <0040><9F00>  Q<0900>  1<1F00>  Q<0700>  Y<0600>  R<1D00>  <30CF>   <0050><CF00>  <C02F>           <700A>   <0090><5505>  <607F>   U<F407>  ]<0200>  <009E><D900>  T<0B00>  <704F><4F00>  <0080><5F00>  <F1C6><0A00>  <0010><FE01>  <CAF6>`   <F60A> <0030><3F9F>           <5055><0900>  <90CC><CC09>  <703F><4F00>  <C0CF><CC09>  <009D><E900>  <C00F>   U<F408>  <C00F>   <00A0><6C1F>  <C00F>   <0010><6FAC>  <C00F>    <F9F4><0300> <C00F>               <6088><8806>      <C040><440C>   <C009>  <C0E0><8806>   <F00C>  <C0C0>    <F00C>  <C0C0>    <F00C>  <C0C0>    <F00C>  <C0C0>               $<CC0A>      U<FF01>   <E40F>  U<6F00>   <840C>  U<0E00>   <840C>  U<0900>   <840C>  U<0800>   <840C>  U<0400>          <30CC><CC00>      Y<FF00>  <0041><0200>  !<FF00>  U<0800>  <0060><FF00>  U<0800>  <0010><FF00>  U<0800>   <FE00> ,,baja densidad de texto (posible mezcla con datos),revisar
sys_00056,sys.bin,44360,44450,90,]<FFFF><FFFF><0C00>]<FFFF><FFFF><0F00> U<0800>                         D<0500>D<0300>    V,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00057,sys.bin,44456,45160,704,    <0030><FF07><F64F>      <F3DF><FF03>      <20FF><4F00>      <00B0><7F00>  <808F>   R<0900>  ^<0200>  Q<0800>  T<0C00>  !<0B00>  <0080><5F00>  Z<0C00>   <ED01>  <90FF><0500>   <F307>       <2000>           <FB04> <0010><8ECA>   <0040><BF00>  <F5F3><0600>  A<1F00>  <C07B><1F00>  Y<0500>  <205F><9D00>  <20BF>   I<F503>  <A01F>   B<A70A>  <0002>   <0020>            <ACE8>  <C00F>   <0060><3F5F>  <C00F>   R<C70C>  <C00F>   :<F502>  <C00F>   <305F><8E00>  <3004>   <A07A><1E00>       <0200>               <F00C>  <C0C0>    <F00C>  <C0C0>    <F00C>  <C0C0>    <F00C>  <C0C4>   <2044><F40C>  <6068>   <80FF><FF0C>      <2044><4403>               <840C>  U<0600>   <840C>  U<0800>   <840C>  U<0B00>   <840C>  U<2F00>  <40CE><6C0C>  U<BF00>  <408C><880E>  U<FF0A>  <1044><4404>   <2004>           <FC00> ,,baja densidad de texto (posible mezcla con datos),revisar
sys_00058,sys.bin,45168,45280,112,  <FF00>  U<0800>  <0030><FF00>  U<0800>  <00A0><FF00>  U<0800>  T<FF00>  U<0800>  <30FF><FF00>       <4300>             ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00059,sys.bin,45448,45626,178,    V<0A00>Y<0500>    <0020> <0020>                                               <0200>      <00A0><3F00>      <00A0><3F00>       ` ',,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00060,sys.bin,47224,47464,240,     Q<0800>      Q<0800>      Q<0800>      !<0600>                                                                                     <00B0><8F00>  ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00061,sys.bin,47840,47904,64,             <1044><0200>  X<03F9>` <F5FF><8F00>  [>  <FE7C><FF02> ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00062,sys.bin,48016,48042,26, !<0C00> 2<8F01>F<3F00> <03F0><0C20> Z,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00063,sys.bin,48434,48544,110,<FFFF><FFFF><FF05><F292><1D00>+<F103><F5FF><FFFF><FFFF><FF09><C6F1><0200>R<A308><F8FF><FFFF><FFFF><FF0C><88C4> !<840B> <0020>   <0010>   W<0600>  W<0600>  <60AF><7F00>  <80FF><6F00>  <FA03><F30A>  <FAFF><FF09> ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00064,sys.bin,49674,49986,312,<FFFF><FFFF><FF4F><C008>  <004F><C0FF><FFFF><FFFF><FF4F><C008>  <004F><C0FF><FFFF><FFFF><FF4F><C008>  <004F><C0FF><FFFF><FFFF><FF4F><C008>  <004F><C0FF><FFFF><FFFF><FF4F><C008>  <004F><C0FF><FFFF><FFFF><FF4F>                         <0060><0D00>  <0070><0C00>  U<AD00>  V<9F00>  <206F><F206>  <30FF><FF06>  <D10A><304F>  <E1FF><FF3F>  <CB00>W<0300> <FCFF><FFFF>`                        <F5FF><FFFF><FFFF><FF9F><F6FF><FFFF><FFFF><FF8F><A01D>  <B00C><A0FF><FFFF><FFFF><FF0A><00AC>  <D801><10FD><FFFF><FFFF><DF01>B,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00065,sys.bin,50004,50066,62,T<0400><0030><FFFF><FFFF><0300>                <0039><0010>`<8600>]<FFFF><FFFF><CF00>\,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00066,sys.bin,50144,50496,352,                                          <204C>  <9700>    <50FF><2A00>G<CF02>  <F4FF><FFFF><FFFF><FF0A><E1FF><FFFF><FFFF><FF0F>         <0080>`  !<0600>  S<0900>  Q<0800>  ]<3F00>  Q<0800>  <80FF><EF01>  Q<0800>  <D0FD><FE05>  Q<0800>  S<2800>  Q<0800>  Q<0800>  Q<0800>                 <C0FF><FFFF><FFFF><FF00>    <C0FF><FFFF><FFFF><FF00>    <C0FF><FFFF><FFFF><FF00>    <C0FF><FFFF><FFFF><FF00>    ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00067,sys.bin,50504,50784,280, <0070>`      [<0D00>                                                  <0060>   <0061>   ]<0D00>  ^<0B00> <C008>  <004F><C0FF><FFFF><FFFF><FF4F><C008>  <004F><C0FF><FFFF><FFFF><FF4F><C008>  <004F><C0FF><FFFF><FFFF><FF4F><C008>  <004F><C0FF><FFFF><FFFF><FF4F><C008>  <004F><C0FF><FFFF><FFFF><FF4F><C0FF><FFFF><FFFF><FF4F><C0FF><FFFF><FFFF><FF4F>                ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00068,sys.bin,50864,51042,178,"                         <F503><107E>  <F6FF><FF6F>  <801E><D00A>  <90FF><FF0A>  +<DA00>  \<CF00>  2<1F00>  2<1E00>  <0010><0300>  <0030><0300>                         """,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00069,sys.bin,51184,51504,320,  <508F> <0020><DC01>    <0001>  <1000>                                           Q<0800>  Q<0800>  Q<0800>  <A0F9><DC03>  Q<0800>  <C0FF><FF03>  Q<0800>  <10FF><5F00>  Q<0800>  W<0B00>  Q<0800>  !<0200>                      U<0600> <C0FF><FFFF><FFFF><FF00>    <C0FF><FFFF><FFFF><FF00>    <C0FF><FFFF><FFFF><FF00>    <C0FF><FFFF><FFFF><FF00>    ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00070,sys.bin,51512,52242,730,                     W<0600>  W<0500>                                                                                                          <0071>   <0071>   ^<0900>  ^<0900>                                                  <0061>   <0051>   <20FD><0900>  <20FF><0800>                                                  <0053>   <0053>   <20FF><0600>  <20FF><0500>                                                  <0053>  <0030><0300>   <30FF><0500> V<5F00>                           ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00071,sys.bin,52272,52354,82,S<2E00>    T<1F00>Z<0500>    <0080><7F00>]<FFFF><FFFF><4F00>Y<FFFF><FFFF><8F00>                 ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00072,sys.bin,52366,52498,132, <00A0><FFFF><FFFF><4F00>Y<FFFF><FFFF><0600>X<1A00>    U<1F00>]`    <0060><6F00>=     <0040><8F00>[<0300>    <00B0><3F00>                         ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00073,sys.bin,52528,52630,102,W<2D00>    Z<0C00>]<0200>    !<3F00><00FF>     <0080><4F00>                <0042>`<0040><0300> <4088><5800> Y<0400>Q,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00074,sys.bin,52636,53218,582,"<FF3E> Y<0400>Q<0C00>A<BF02><82FF>`Y<0400>Q<0C00>V<0B00>Y<0700>Y<0400>Q<0C00>Y<0400>R<0800>Y<0400>Q<0C00>Y<0400>Q<0800> W<0300>  W<0300>                                                          Y<0300>  K<0300>                                                          ;<0200>  ;`                                                          <10DA>` ""<1D00>                                                          \",,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00075,sys.bin,53424,53506,82,                        _     <00A0><4F00>[<0800>    T<1F00>S,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00076,sys.bin,53550,53634,84,                         Y<0400>Q<0C00>Y<0400>Q<0800>V<0900>W<0800>Y<0400>Q<0800>R,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00077,sys.bin,53640,53672,32,Y<0400>Q<0800><0030><FFCF><FF6F> Y<0400>Q<0800> <71CB><7C02> ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00078,sys.bin,53680,54298,618,                                                                         <0071>   <0071>   ^<0900>  ^<0900>                                                  <0061>   <0051>   <20FD><0900>  <20FF><0800>                                                  <0053>   <0053>   <20FF><0600>  <20FF><0500>                                                  <0053>  <0030><0300>   <30FF><0500> V<5F00>                   <0040><0300> <0052>  <1500> B<0D00> _,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00079,sys.bin,54304,54344,40, Y<7F00> W<0B00>1<3F00> <20DF><FE01> !<4F00>Y<0800> <C04F><F50B> ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00080,sys.bin,54550,54562,12, _`!<4F00>1,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00081,sys.bin,54568,54590,22,W<0A00>U<0A00>[<FFFF><FFFF><3F00>!<FFFF><FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00082,sys.bin,54696,55314,618,"      U<0400>      U<0400> <0070>` Q<FFFF><FFFF><0400> [<0D00>  W<0300>  W<0300>                                                          Y<0300>  K<0300>                                                          ;<0200>  ;`                                                          <10DA>` ""<1D00>                                                          <0010><FF01><20EF>` <E02F><F40B> <0090><6F00>Y<0800> <40BF><FE02> U<0C00>A<2F00> \<7F00> ^",,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00083,sys.bin,55656,55698,42, U<0600>   U<0400>      U<0400>    !,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00084,sys.bin,55720,56592,872,                                                                             <0071>   <0071>   ^<0900>  ^<0900>                                                  <0061>   <0051>   <20FD><0900>  <20FF><0800>                                                  <0053>   <0053>   <20FF><0600>  <20FF><0500>                                                  <0053>  <0030><0300>   <30FF><0500> V<5F00>                                                   <0040><0300>  <0050><0300>  V<3F00>  V<2F00>                   <0021>       <10FD><0400> Q<0800>   <B0AF>  Q<0800>   <FA0A>  Q<0800>  <00A0><DF00>  Q<0800>  Z<1D00>  Q<0800>          <85CC><AC27>     <10F8><FFCD><FCFF><4C00> <40FB><DF06> ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00085,sys.bin,56758,57502,744," <00FF><FFFF><FFFF><4F00> <FC02><602F>      <F40A><E00A> <00FF><FFFF><FFFF><4F00> W<0300>  W<0300>                                                          Y<0300>  K<0300>                                                          ;<0200>  ;`                                                          <10DA>` ""<1D00>                                                           2<1B00>  2<0A00>                                                          <60DF>`  Q<0800>  <F61D>   Q<0800> <0060><FF01>   Q<0800> T<FFFF><FFFF><4F00>Y<FFFF><FFFF>",,carácter repetido dominante (probable relleno gráfico),revisar
sys_00086,sys.bin,58184,58258,74,"_<17F5><FF28><1400><B04F>!<3F00><F10C>0<0060><AF00>               <B54A>      <0030><FFFF><0200>""",,carácter repetido dominante (probable relleno gráfico),revisar
sys_00087,sys.bin,58264,58354,90, <0080><6F61> Y<0D00>1<5F00> !<3F00> <0050>`<0010><0500> !<0F00>      Q<0F00>      Q<0F00>          ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00088,sys.bin,58392,58848,456,     <F309><408F>      <F408><804F>      <F408><804F>  <0050><0200>  <F708><804F>  X<2F00>                                                  <0050>`  <0070>`  Z<2E00>  Z<1D00>                                                  <0070>`  <0070>`  Z<0D00>  [<0D00>                                                  <0060>   <0061>   ]<0D00>  ^<0B00> ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00089,sys.bin,59152,59304,152,                                             Q<0F00>      Q<0C00>  <00A0><0A00>  T<0C00>  T<2F00>  <02F5><0900>  <0030><0300> ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00090,sys.bin,59446,59912,466,                      T<0900>  T<0700>                                                          T<0600>  U<0600>                                                          W<0600>  W<0500>                                                                  <0060><1D00> <0043><0200>   F<E902> ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00091,sys.bin,60102,60656,554,  <F044><BA16>  <400C><800C>  <F0FD><ECCF>          <0090>   !<0C00>  Q<0600>  Q<0F00>  Q<AF01>  Q<0F00>  Q<FF1D>  <C9FC><CF9C>  Q<E4DF>  <FCFF><FFCF>  Q<10FF><0600> Q<0F00>  QW<0800> Q<0F00>          !<0900>  <3044><4414>  Q<0C00> <0030><FDFF><FF4F>  Q<0C00> !<FFFF><A44F>  <FFFF><FFCF> Q<FFFF><804F>  <88F8><8E68> Q<FFFF><804F>  Q<0C00> <0080><FFFF><804F>  Q<0C00>  <D6FF><804F>                                                  <0050><0300>  <0050><0200>  V<2F00>  X<2F00>                                                  <0050>`  <0070>`  Z<2E00>  Z<1D00>  <0044><1400>     ,,baja densidad de texto (posible mezcla con datos),revisar
sys_00092,sys.bin,60662,60920,258,     Z<1800>G<1C00>    <A02D> <0010><DA01>    <F402>  <D008>    <8B00>  <400F>    <2F00>  <004E> <0070>` <0F00>  <004C> [<0D00>                                                  <0060>   <0061>   ]<0D00>  ^<0B00>  <E01F><806F>  <CDF9><DF90><FF0D> <F48E><A8EF> ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00093,sys.bin,61078,61744,666,  <F004><C04F>  <400C><800C>  <F079><FD06>  <400C><6009>  <90EF><4A00>  <1003>               QR<0600> Q<0F00>  Q8  Q<0F00>  <20F5><302D>  Q<0F00>  <F6EF><6001>  Q<0F00>  <FF6F>   Q<0F00>  <D519>   Q<0F00>      <0040><0400>          Q<0C00>  ]<804F>  <44F4><4D34>  ]<804F>  <FFFF><FFCF>  ]<804F>  <88F8><8E68>  ]<804F>  Q<0C00>  ]<804F>  Q<0C00>  ]<804F>  <0040><0300>  <0043><2014>          2<0A00>  4<0A00>                                                          T<0900>  T<0700>                                                         <0F00>  <004C> U<0600> <5E00>  <102F>    <C800>  <800C>    <D10A>  <F603>    <30BE>`<0080><6F00>    ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00094,sys.bin,61752,63896,2144,     <62B8><7803>              W<0600>  W<0500>                                                                                                                   <DA01>  <0010><DA01>                                                          <0010><CD01>  <0010><AD00>                                                          <0010><AD00>  <0030><AD00>                                                          <0030><8F00>  <0030><6F00>                                                          <0030><6F00>  <0060><6F00>                                                          <0060><4F00>  <0060><3F00>                                                          <0070><3F00>  <00A0><3E00>                      <0086><6801>      <E3FF><FF6F>     <0020><FF2A><81FF><0400>    <00A0><BF00>Y<0C00>    A<3F00>R<0F00> <00A0><1D00> Q<0F00>!<4F00> <0010><FD03>  <0020><FF03>   <3100>   <3100>                                                  <0020><FF02>  <0030><EF02>   <2300>   <1300>                                                  <0040><DF01>  <0050><DF01>   <1300>   <1400>                                                  <0060><DF00>  <0060><BF00>   <0400>   <0400>                                                  <0080><AF00>  <0090><9F00>   <0400>   <0600>                                                  <00A0><9F00>  <00A0><6F00>   <0400>   <0400>                                                  1<6F00>  1<5F00>   <0400>  <0010><0400>                                                  2<5F00> Q<0F00>1<4F00> <0010><0300> 1<5F00>S<0F00>    <0080><DF00>[<0A00>    ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00095,sys.bin,64552,64592,40,    !<5F00>U<0D00>    !<5F00>R<0F00>    ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00096,sys.bin,64600,65122,522, <00A0><1D00>                                                          <00A1><1D00>  2<1C00>                                                          2<0A00>  2<0A00>                                                          4<0A00>  T<0800>   <FC04>  Y<FF2A>   <FC04>  <D1DF><0500>   <FC04>  <F90B>    <FC04>  <FF8A><8888><2800>  <FC04>  <FFFF><FFFF><4F00>                         ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00097,sys.bin,65312,65506,194, <C3FF><FFCF>` <91FF><FFCF><0300> <0042><4402>  <0041><4403>                  <00B0><8F00> <0040><FF6A><84FE><0C00> S<1F00> <00B0><7F00>B<3F00> W<0B00> !<6F00>A<4F00> [<0800> <0060><FF48><52FC><0E00> ]<0500>  <F8FF><FFCF><0300>     <0044><4402>                  ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00098,sys.bin,65528,66090,562, <0010><0300> <0020><2A00>X<0B00>    <0050><FF47><84FF><0300>     <F6FF><FF3E>      <0044><3400>                      S<3F00>  S<2F00>  <0010><0300>  <0030><0300>                                                  T<2E00>  U<1D00>  <0030>`  <0030>`                                                  V<1D00>  W<0D00>  <0040>`  <0040>`                                                                  <0020><4400>  <4144><4402>  <00B0><FF05>  <F4FF><FFBF>` S<FF0A>  ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00099,sys.bin,66520,66690,170, <FFFF><FFFF><0C00>                 <0030><1400>   <4400>  !<4F00>   <FF00>  !<4F00>   <FF00>  !<4F00>   <FF00>  !<4F00>   <FF00>  !<4F00>   <FF00>                  ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00100,sys.bin,66830,66866,36,`Y<5F00>Z<4F00><0080><FF05>Y<0400>Y<BF00>_<4F00><0080><FF1E>Y<0400>Y,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00101,sys.bin,66912,67042,130,                 <2087><5800>  <4444><4400>  <F8FF><FF3D>  <FFFF><FF3E> <0050><FF06><A2EF>` <FF44><B4EF> A<4F00>]<0700> <FF00>^<0400>T<0E00>V<0C00> <FF00>]<0400>U<0C00>R<0C00> <FF00><70FF>` ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00102,sys.bin,67480,67810,330, <CF00>U<0C00> <80FF><FFCF><0300> <CF00>U<0C00> <0040><4402>                      !<4F00>   <FF00>  !<4F00>   <FF00>  !<4F00>  <0030><FF00>  !<4F00>  <82F5><EF00>  !<4F00>  <F4FF><6F00>      <3044>`                  <FFCD><BF00>  <F40C>   <FF10><FE08>  <F40C>   <FF00><F35F>  <F40C>   <FF00><60FF><0300> <F48E><8888>  <FF00>Z<1D00> <F4FF><FFFF>                         Y,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00103,sys.bin,67888,67970,82,                        U<0C00>S<0C00> <FFFF><FF6F> S<0E00>W<0B00> <FF88><8802> !,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00104,sys.bin,68380,68480,100,Q<2F00> <FF00>Q<0C00> <FF03>W<0C00> <FF00>Q<0C00> <FA09>\<0600> <FF00>Q<0C00> <F30E><10FF>` <FF00>Q<0C00> <E05F><70AF>                 ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00105,sys.bin,68616,69088,472, <4344><4444>`<0030><EF01>Y<0900> <FCFF><FFFF><0400> <FA08><20FF>` <4344><B4DF>` <F12F><A06F>   <F42F>  <80AF><F40D>  <0020><FF04>  _<FE04>  2<8F00>                                                          <00A1><1D00>  2<1C00>                                                          2<0A00>  2<0A00>                                                          4<0A00>  T<0800> ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00106,sys.bin,69272,69394,122, <0080><8F00>  <50FF><FFBF>` <0080><8F00>  <0040><4402>                      <FF00>Q<0C00> <70AF><D05F>  <FF00>Q<0C00> <20FF><F30E>  <FD04>U<0C00> \<FD09>  ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00107,sys.bin,69546,70224,678,<FF01>Z<0C00>                         U<BF00>  [<0B00>  1<4F00>  <70DF>`  !<4F00>  <F43F>   !<4F00> <0020><FF8C><8888><0200> !<4F00> <0040><FFFF><FFFF><0400>                         S<3F00>  S<2F00>  <0010><0300>  <0030><0300>                                                  T<2E00>  U<1D00>  <0030>`  <0030>`                                                  V<1D00>  W<0D00>  <0040>`  <0040>`                                                 <0500> <7000> <7000> <1000> <3000> <0200> <1000>`<1000><1000>`<0200>  <3000> <4000> <6000>   <0200>`<0300>`<4000>       <FF0F><FF1F><FF2F><FF3F><FF4F><FF5F><FF6F><FF7F><FF8F><FF9F><FFAF><FFBF><FFCF><FFDF><FFEF><FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00108,sys.bin,70308,70856,548,  <3000> <4000> <4080>   ``<0300>`<4000>                                                    <1086><6800>      <F5FF><FF0D>  <00A0><1D00>  <F418><E04F>                  <4201>       <F804>       <F804>       <F875><7801>  <0083><7802>  <F8FF><FF3F>  <A0FF><FF5F>  <F81B><80CF>  <F72D><602E>                   <2024>       <808F>       <808F>      <2087><968F>  <0086><4800>  <F6FF><FF8F>  <D1FF><FF0A> <0010><FF04><F78F>  <FB06><A06F>                  <0020><8700>      S<FF03>      U<0900>  <3088><2614>  <20F7><4A00>  <F6FF><FF4F>  <80FF><FF00> <0020><FF13><F84F>  U<0800> ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00109,sys.bin,70862,71208,346,                  <3400>   <0042><0200>  <CF00>   Y<0800>  <CF00>   '<0600>  <CF83><6800>  <0042><0200>  <FFFF><FF0C>  Y<0800>  <FF3C><FA3F>  Y<0800>          <0041><0300>      U<0C00>  <4301>   $<0900>  <FC04>   <0041><0300>  <FC04>   U<0C00>  <FC04><4014>  U<0C00>  <FC04><FA0A>  U<0C00>  <FCA5><AF00>                  <0043>`      ]<0400>      ]<0400>      ]<0400> ,,baja densidad de texto (posible mezcla con datos),revisar
sys_00110,sys.bin,71790,72272,482,  U<0800>  <FC8C><FC4F>  U<0800>  <81CC><BB4F>  U<0800>  <0300><C14F>      <FECD><FF0D>      <86CB><6A00>          <DF00><B04F>  Y<0800>  <CF00><804F>  Y<0800>  <CF00><804F>  Y<0800>  <CF00><804F>  Y<0800>  <CF00><804F>  Y<0800>                          U<0C00>  <FCFE><0A00>  U<0C00>  <FCFF><1D00>  U<0C00>  <FCA7><BF00>  U<0C00>  <FC04><FC09>  V<0A00>  <FC04><D16F>  <F4FF><0600>      <C148>               ]<0400> <40CF>^<01F5><0C00> ]<0400> <40CF>]U<0C00> ]<0400> <40CF>]U<0C00> ]<0400> <40CF>]U<0C00> ]<0400> <40CF>]U<0C00>                        ,,,pendiente
