id,archivo_origen,offset_inicio,offset_fin,longitud_original_bytes,texto_original,texto_traducido,notas,estado
e2_00343,e2.bin,475012,475906,894, <E201><F038> <0200> <0039> <0200> <1039> <0200> <2039> <0200> <3039> ` <4039> ` <5039> ` <6039> ` <7039> ` <8039> ` <9039> ` <A039> ` <B039> ` <C039> ` <D039> ` <E039> ` <F039> ` <003A> ` <103A> ` <103A> ` <203A> ` <303A> ` <403A> ` <503A> ` <603A> ` <703A> ` <803A> ` <903A> ` <A03A> ` <B03A> ` <C03A> ` <D03A> ` <E03A> ` <F03A> ` <D03A> ` <E03A> ` <F03A> ` <D03A> ` <E03A> ` <F03A> ` <D03A> ` <E03A> ` <D03A> ` <F03A> ` <FFFF><FFFF>  <003B> <F8FF><0600>  <FFFF><FFFF><103B> <F8FF><0500>  <FFFF><FFFF><203B> <F8FF><0400>  <FFFF><FFFF><303B> <F8FF><0300>  <FFFF><FFFF><403B> <F8FF><0200>  <FFFF><FFFF><503B> <FCFF>`  <FFFF><FFFF><603B> <FCFF>   <FFFF><FFFF><703B> <F8FF><FFFF>  <FFFF><FFFF><803B> <F8FF><FEFF>  <FFFF><FFFF><903B> <F8FF><FDFF>  <FFFF><FFFF><A03B> <FCFF><FCFF>  <FFFF><FFFF><B03B> <FCFF><FBFF>  <FFFF><FFFF><C03B> <F8FF><FAFF>  <FFFF><FFFF><D03B> <F8FF><F9FF>  <FFFF><FFFF><E03B> <F8FF><F8FF>  <FFFF><FFFF><F03B> <FCFF><F7FF>  <FFFF><FFFF>- <FCFF><F6FF>  <FFFF><FFFF><103C> <F8FF><F5FF>  <FFFF><FFFF><203C> <F8FF><F4FF>  <FFFF><FFFF><303C> <F8FF><F0FF>  <FFFF><FFFF><403C> <F8FF><F0FF>  <FFFF><FFFF><503C> <F8FF><ECFF>  <FFFF><FFFF><603C> <FCFF><D5FF>  <FFFF><FFFF><703C> <FCFF><D9FF>  <FFFF><FFFF><803C> <FCFF><EBFF>  <FFFF><FFFF><903C> <FDFF><F2FF>  <FFFF><FFFF><A03C> <FCFF><F7FF>  <FFFF><FFFF><B03C> <EBFF><F2FF>  <FFFF><FFFF><C03C> <EBFF><EBFF>  <FFFF><FFFF><D03C> <DAFF><DAFF>  <FFFF><FFFF><E03C> <D0FF><D0FF>  <FFFF><FFFF><F03C> <D0FF><D0FF>  <FFFF><FFFF><003D> <D8FF><D8FF>  <FFFF><FFFF>a,,carácter repetido dominante (probable relleno gráfico),revisar
e2_00344,e2.bin,478152,478490,338, <F001>  <3844> ` <4844> ` <5844> ` <6844> ` <8844> ` <9844> ` <A844> ` <B844> ` <C844> ` <D844> ` <F844> ` <0845> ` <FFFF><FFFF>  <1845> <F0FF><F0FF>  <FFFF><FFFF><3045>     <FFFF><FFFF><4845>     <FFFF><FFFF><6045>     <7845>     <FFFF><FFFF>  <9045>     <FFFF><FFFF><A845>     <FFFF><FFFF><C045> <D4FF><D4FF>  <FFFF><FFFF><D845> <D0FF><D0FF>  <FFFF><FFFF><F045>     <FFFF><FFFF><0846>     <2046>     <FFFF><FFFF>  <3846>     <FFFF><FFFF><5046>     <FFFF><FFFF>a,,carácter repetido dominante (probable relleno gráfico),revisar
e2_00345,e2.bin,478924,479010,86, <E501><F046> ` <0047> ` <1047> ` <FDFF><FFFF><D046> <2047> <E1FF><C3FF>  <FFFF><FFFF><3047> <E1FF><C3FF>  <FFFF><FFFF><4047> <E1FF><C3FF>  <FFFF><FFFF>a,,carácter repetido dominante (probable relleno gráfico),revisar
e2_00346,e2.bin,479100,479186,86, <E501><A047> ` <B047> ` <C047> ` <FDFF><FFFF><8047> <D047> <F3FF><CCFF>  <FFFF><FFFF><E047> <F3FF><CCFF>  <FFFF><FFFF><F047> <F3FF><CCFF>  <FFFF><FFFF>a,,carácter repetido dominante (probable relleno gráfico),revisar
e2_00347,e2.bin,481250,481928,678,   <0202><00FF>  <FF26><2801><2050> <FF60> <FF67><4001><FF55> <4052> <FF68> <FF61> <FF24><2801><FF22> <4850> <FF21> <FF60> <FF67><4001><FF55> <005C> <FF68> <FF61> <FF22> <4850> <FF21>   <FF22> <5850> <FF21>   <FF60> <FF67><4001><FF55> <505C> <FF54> <F850> <FF54>`<0052> <FF54><0200><2052> <FF68> <FF61> <FF2A><2400><FF22> <5850> <FF21> <FF55> <A05E> <FF68> <FF61> <FF22> <5850> <FF21>   <FF55> <B063> <FF68> <FF61> <FF22> <5850> <FF21>   <FF55> <5869> <FF68> <FF61> <FF22> <5850> <FF21>   <FF22> <0851> <FF21>   <FF68> <FF61> <FF5A> <6851> <FF5A>`<6851> <FF59><1000><9051> <FF4D>`<FF60> <FF67><4001><FF55> <185E> <FF54> <B851> <FF54>`<D051> <FF54><0200><E851> <FF68> <FF61> <FF22> <5850> <FF21> <FF60> <FF67><4001><FF55> <F85C> <FF68> <FF61> <FF22> <5850> <FF21>   <FF60> <FF67><4001><FF55> <A85D> <FF68> <FF61> <FF22> <5850> <FF21>   <FF68> <FF61> <FF2A><2100><FF22> <0851> <FF21> <FF68> <FF61> <FF2A><2200><FF22> <0851> <FF21> <FF68> <FF61> <FF2A><2300><FF22> <0851> <FF21> <FF55> <605E> <FF68> <FF61> <FF2C>`<0909> <FF21>   <FF68> <FF61> <FF2A><2000><FF68> <FF61> <FF22> <5850> <FF21> <FF1B>Bizarre-looking man<FF03>My name is Igor,,carácter repetido dominante (probable relleno gráfico),revisar
e2_00348,e2.bin,481934,482154,220," I am delighted to<FF03>make your acquaintance!<FF02><FF04><FF1B>Igor<FF03>This place exists between dream and<FF03>reality, mind and matter",,,pendiente
e2_00349,e2.bin,482160,482420,260,<FF02><FF04><FF1B>Igor<FF03>It's been quite some time since we last<FF03>had a guest!<FF02><FF04><FF1B>Igor<FF03>This is a room that only those bound by<FF03>a <0028>contract<0028> may enter,,,pendiente
e2_00350,e2.bin,482426,482680,254,"<FF02><FF04><FF1B>Igor<FF03>From this day forth, you will be our<FF03>guest in this Velvet Room!<FF02><FF04><FF1B>Igor<FF03>Your destiny will require you to hone<FF03>your power",,,pendiente
e2_00351,e2.bin,482686,483080,394,"<FF02><FF04><FF1B>Igor<FF03>And for that, you will inevitably<FF03>require our help!<FF02><FF04><FF1B>Igor<FF03>The Velvet Room is also known as the<FF03>room of Personas!<FF02><FF04><FF1B>Igor<FF03>A Persona is a side of you that shows<FF03>itself when you face the world",,,pendiente
e2_00352,e2.bin,483086,483268,182,<FF02><FF04><FF1B>Igor<FF03>Think of it as a facade of protection<FF03>you wear to face hardships in life!<FF02><FF04><FF1B>Igor<FF03>Hm,,,pendiente
e2_00353,e2.bin,483274,483390,116, Perhaps that may have been rather<FF03>difficult to understand,,,pendiente
e2_00354,e2.bin,483396,483550,154,<FF02><FF04><FF1B>Igor<FF03>To battle opponents that cannot be<FF03>dealt with by human strength alone,,,pendiente
e2_00355,e2.bin,483556,483658,102,<FF02><FF04><FF1B>Igor<FF03>We in this room will lend you inhuman<FF03>power,,,pendiente
e2_00356,e2.bin,483664,483704,40, The power of demons,,,pendiente
e2_00357,e2.bin,483710,483810,100,<FF02><FF04><FF1B>Igor<FF03>Now then! Allow me to explain my role<FF03>here,,,pendiente
e2_00358,e2.bin,483816,484102,286,<FF02><FF04><FF1B>Igor<FF03>I will assist you in giving birth to<FF03>new Personas!<FF02><FF04><FF1B>Igor<FF03>The demons contained within the <FF18><0700>spell<FF03>cards<FF18>  you hold will be fused as one,,,pendiente
e2_00359,e2.bin,484108,484416,308,"<FF02><FF04><FF1B>Igor<FF03>Thereby creating a new Persona!<FF02><FF04><FF1B>Igor<FF03>Should you find yourselves with these<FF03>cards, please do bring them here!<FF02><FF01>  <FF1B>Igor<FF03>Welcome to the Velvet Room",,,pendiente
e2_00360,e2.bin,484422,484990,568,"<FF02><FF01>   <FF1B>Igor<FF03>What is it you desire?<FF02><FF0E><0C00><FF01><FF1B>Igor<FF03>Well then, what would you like<FF03>to know?<FF02><FF0E><1700><FF01>   <FF1B>Igor<FF03>I'm afraid you don't have enough <FF18><0700>spell<FF03>cards<FF18>  to give birth to a new Persona!<FF02><FF01><FF1B>Igor<FF03>Alas, we cannot look after any more<FF03>Personas!<FF02><FF01>   <FF1B>Igor<FF03>What would you like to do?<FF02><FF0E><1500><FF01><FF1B>Igor<FF03>Well then",,,pendiente
e2_00361,e2.bin,484996,485014,18, Farewell,,baja densidad de texto (posible mezcla con datos),revisar
e2_00362,e2.bin,485020,486140,1120,"<FF02><FF01><FF1B>Igor<FF03>If it's new Personas you want, I shall<FF03>fuse and create them for you!<FF02><FF04><FF1B>Igor<FF03>First, though, I must summon demons to<FF03>fuse together into a Persona!<FF02><FF04><FF1B>Igor<FF03>And for that, a certain type of card<FF03>is necessary!<FF02><FF04><FF1B>Igor<FF03>You see, these cards are inscribed with<FF03>demon-summoning spells!<FF02><FF04><FF1B>Igor<FF03>They are known as spell cards, and all<FF03>demons carry one!<FF02><FF04><FF1B>Igor<FF03>Thus, in order to perform a fusion, I<FF03>will need you to gather spell cards!<FF02><FF04><FF1B>Igor<FF03>Go forth, negotiate with demons,<FF03>and bring these spell cards back here!<FF02><FF04><FF1B>Igor<FF03>Combat is not the only way to deal<FF03>with demons",,,pendiente
e2_00363,e2.bin,486146,486308,162, Do you understand?<FF02><FF04><FF1B>Igor<FF03>And not all demons are necessarily<FF03>wishing for a fight,,,pendiente
e2_00364,e2.bin,486314,486478,164,<FF02><FF01> <FF1B>Igor<FF03>It isn't enough merely to fuse a new<FF03>Persona in order to make it your own,,,pendiente
e2_00365,e2.bin,486484,487398,914,"<FF02><FF04><FF1B>Igor<FF03>There is rather more to it than that,<FF03>I'm afraid!<FF02><FF04><FF1B>Igor<FF03>You must take a Persona onto yourself<FF03>in order to use its power!<FF02><FF04><FF1B>Igor<FF03>Each of you is capable of holding up<FF03>to three Personas!<FF02><FF04><FF1B>Igor<FF03>A newly-fused Persona will be entrusted<FF03>into my care!<FF02><FF04><FF1B>Igor<FF03>By all means let me know when you<FF03>would like to take on new Personas!<FF02><FF04><FF1B>Igor<FF03>But I can only look after 16 Personas<FF03>at a time, mind you!<FF02><FF04><FF1B>Igor<FF03>There are as many Personas as there are<FF03>personalities",,,pendiente
e2_00366,e2.bin,487404,488238,834," an infinite variety!<FF02><FF04><FF1B>Igor<FF03>Each has its own form and substance,<FF03>to be used according to the situation!<FF02><FF04><FF1B>Igor<FF03>If you can master that principle,<FF03>you will make a fine Persona-user!<FF02><FF01><FF1B>Igor<FF03>Each of you can take on as many as<FF03>three Personas at once!<FF02><FF04><FF1B>Igor<FF03>Of the three, only one can be actively<FF03>invoked during battle!<FF02><FF04><FF1B>Igor<FF03>To invoke a Persona is to summon it<FF03>in combat!<FF02><FF04><FF1B>Igor<FF03>The remaining two will remain on<FF03>standby",,,pendiente
e2_00367,e2.bin,488244,488652,408,"<FF02><FF04><FF1B>Igor<FF03>Ready to be assumed at any time<FF03>during battle!<FF02><FF04><FF1B>Igor<FF03>Different active Personas will grant<FF03>you different abilities!<FF02><FF04><FF1B>Igor<FF03>Without the power of Persona, you are<FF03>no different than an ordinary human",,,pendiente
e2_00368,e2.bin,488658,490718,2060,"<FF02><FF04><FF1B>Igor<FF03>You will be powerless before the arcane<FF03>might of the demons' spells!<FF02><FF04><FF1B>Igor<FF03>If by chance you were hit by a spell in<FF03>that state, you would be struck down!<FF02><FF04><FF1B>Igor<FF03>But by taking on a Persona, your defense<FF03>against spells is considerably enhanced!<FF02><FF04><FF1B>Igor<FF03>For some, it may also confer strength,<FF03>or increase luck for others!<FF02><FF04><FF1B>Igor<FF03>This, too, is the power of Persona!<FF02><FF04><FF1B>Igor<FF03>Though they are called Personas, each<FF03>is a hidden side of yourself!<FF02><FF04><FF1B>Igor<FF03>I suggest you examine your status<FF03>carefully after assuming one!<FF02><FF04><FF1B>Igor<FF03>That way, you can see which of your<FF03>qualities have changed!<FF02><FF04><FF1B>Igor<FF03>At first, you will be unable to harness<FF03>your Persona's powers to the fullest!<FF02><FF04><FF1B>Igor<FF03>But the more you invoke a Persona,<FF03>the more powers it will grant you!<FF02><FF04><FF1B>Igor<FF03>As your Persona learns new skills, you<FF03>will have more options in battle!<FF02><FF04><FF1B>Igor<FF03>Even if your Persona learns a powerful<FF03>skill, the SP required remains constant!<FF02><FF04><FF1B>Igor<FF03>You will grow in combat, but do not<FF03>forget that your Personas grow as well!<FF02><FF01><FF1B>Igor<FF03>Pardon me for being nosy, but",,,pendiente
e2_00369,e2.bin,490724,491018,294,<FF02><FF04><FF1B>Igor<FF03>Personas have eight levels of growth!<FF03>You should try to develop them fully!<FF02><FF04><FF1B>Igor<FF03>I'm sure that there will be an ample<FF03>reward for doing so,,,pendiente
e2_00370,e2.bin,491024,491290,266,"<FF02><FF04><FF1B>Igor<FF03>You might also be interested to know<FF03>about various factors in fusion!<FF02><FF04><FF1B>Igor<FF03>For example, even when creating the<FF03>same Persona",,,pendiente
e2_00371,e2.bin,491296,491442,146,"<FF02><FF04><FF1B>Igor<FF03>The combination of spell cards, the<FF03>affinities of the demons used",,,pendiente
e2_00372,e2.bin,491448,491598,150,"<FF02><FF04><FF1B>Igor<FF03>The position of Terra and Luna, and any<FF03>essences added into the mix",,,pendiente
e2_00373,e2.bin,491604,491752,148,<FF02><FF04><FF1B>Igor<FF03>All of these factor into the resultant<FF03>Persona! And one more thing,,,pendiente
e2_00374,e2.bin,491758,492038,280,<FF02><FF04><FF1B>Igor<FF03>You may also add an item into the<FF03>fusion to trigger a change!<FF02><FF04><FF1B>Igor<FF03>There are some items for which the<FF03>result is easily predictable,,,pendiente
e2_00375,e2.bin,492044,492438,394,"<FF02><FF04><FF1B>Igor<FF03>But sometimes, even I will be unable<FF03>to guess at what may happen!<FF02><FF04><FF1B>Igor<FF03>Should that come about, I do hope that<FF03>you'll pardon me!<FF02><FF04><FF1B>Igor<FF03>But make no mistake, I do believe it<FF03>is worth trying",,,pendiente
e2_00376,e2.bin,492444,496856,4412,"<FF02><FF04><FF1B>Igor<FF03>I suggest gems for obtaining a higher-<FF03>or lower-ranked fusion within an order!<FF02><FF04><FF1B>Igor<FF03>As for the other items' effects, you<FF03>should experiment for yourself!<FF02><FF01><0C00> <4052> <005C> <505C> <905C> <F85C> <A85D> <185E> <605E> <A05E> <B063> <5869> <9874>                                                                                                                                                                                                                                                                                                                                                                                     <FFFF><FFFF><FFFF><FFFF><FFFF><0700><FFFF><FFFF><FFFF><FFFF><2900><FFFF><FFFF>`<FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><0300><FFFF><DA15> <D810> <F810> <E010> <F810> <E810> <F810> <F010> <F810> <D80C>  <0A08>` <F810>  <FFFF><FF00>                                                                                                                                                                                                   <FFFF> <FFFF><FFFF><0001>`e<0480>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0001>`d<0380>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0001>`e<0380>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0001>`f<0380>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <0505>` <FF00> <FF00> <FF00> <FF00> <FF00> <FF00> <FF00><FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>        ",,carácter repetido dominante (probable relleno gráfico),revisar
e2_00377,e2.bin,498064,498196,132,<FF60> <FF67><0200><FF55> <E014> <FF68> <FF61> <FF24><0900><FF29> <5CBD><0200><FF21> <FF60> <FF67><0400><FF55> <8815> <FF68> <FF61> <FF29> <5CBD><0200><FF21>   <FF1B>Nanjo<FF03>Is no one home? Hmm,,,pendiente
e2_00378,e2.bin,498202,498512,310," What an<FF03>extraordinarily small house!<FF02><FF01><FF1B>Mark<FF03>Well, yeah, anyplace would look small<FF03>next to yours.<FF02><FF04><FF1B>Mark<FF03>Tch, this is why I can't stand rich<FF03>dudes like you",,,pendiente
e2_00379,e2.bin,498518,498818,300,"<FF02><FF01>   <FF1B>Yukino<FF03>I think this is where Yuko Himeno lives!<FF03>You know, Maki's friend!<FF02><FF04><FF1B>Yukino<FF03>I work part-time for myself, but she's<FF03>doing it for her family",,,pendiente
e2_00380,e2.bin,498824,498850,26,<FF02><FF01>  <FF1B>Mark<FF03>Man,,baja densidad de texto (posible mezcla con datos),revisar
e2_00381,e2.bin,498856,499718,862," talk about a sob story.<FF02><FF01>  <FF1B>Mark<FF03>Yo Nanjo, why don't you work part-time<FF03>to pay Yamaoka's salary yourself.?<FF02><FF01>   <FF1B>Yukino<FF03>Looks like Yuko isn't home yet!<FF02><FF01><0600> <E011> <6812> <6013> <9014> <E014> <8815>                                                                                                                                                                                                                                                                      <FFFF><1A00><FFFF>",,,pendiente
e2_00382,e2.bin,499730,499818,88,<FFFF><5600><FFFF><FFFF>`<FFFF><FFFF>`<FFFF><FFFF>`<FFFF><FFFF><FFFF><FFFF><0400><FFFF><CC7C> <D810> <F810> <E010> <F810> <E810> <F810> <F010> <F810> <D80C> <0200><100B>` <F04F>  ,,carácter repetido dominante (probable relleno gráfico),revisar
