id,archivo_origen,offset_inicio,offset_fin,longitud_original_bytes,texto_original,texto_traducido,notas,estado
e0_00351,e0.bin,323880,324126,246,b<0002>`<FF00><FF4D><3C00><FF60> <FF67><0702><FF55> <C021> <FF68> <FF61> <FF4D><1E00><FF6E><1200><0001>`<FF7B> <FF4D><3C00><FF60> <FF67><0400><FF55> <7822> <FF68> <FF61> <FF6C><1000><FF6C><1000><FF6C><1000><FF60> <FF67><0202><FF55> <1823> <FF68> <FF61> <FF6C><0E00><FF6C><0A00><FF4D><3C00><FF6C><0E00><FF6C><0A00><FF24><2B01><FF2D><1300><FF21>   <FF1B>Elly<FF03>Here we are! Maki's mother should be<FF03>here,,,pendiente
e0_00352,e0.bin,324132,324238,106,"<FF02><FF04><FF1B>Elly<FF03>Oh, what an exquisite butterfly.<FF02><FF01><FF1B>Yukino<FF03>Hey",,,pendiente
e0_00353,e0.bin,324244,324392,148," Is it me, or is there something<FF03>strange about that butterfly?<FF02><FF01>  <FF1B>Mark<FF03>Wh",,,pendiente
e0_00354,e0.bin,324398,325638,1240, What's up with this thing.?<FF02><FF01><0300> <C021> <7822> <1823>                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    <FFFF><1600><FFFF>,,,pendiente
e0_00355,e0.bin,325650,328920,3270,<FFFF><5200><FFFF><FFFF>`<FFFF><FFFF>`<FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF> <FFFF><D012> <D810> <F810> <E010> <F810> <E810> <F810> <F010> <F810> <D80C>  <0A08>` <F810>  <FFFF><FF00>                                                                                                                                                                                                   <FFFF> <FFFF><FFFF><0301>`e<0380>  <FFFF><FFFF>  <FF00>   <1601> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0280>  <2800> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <8900> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`b<0380>  <1801> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`c<0480>  <2900> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`b<0680>  <2A00> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <1901> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0301>`e<0380>  <FFFF><FFFF>  <FF00>   <1601> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0280>  <2800> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <8900> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`b<0380>  <1801> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`c<0480>  <2900> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`b<0680>  <2A00> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <1901> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>     <FF00> <FF00> <FF00> <FF00> <FF00> <FF00> <FF00> <FF00><FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>        ,,carácter repetido dominante (probable relleno gráfico),revisar
e0_00356,e0.bin,329220,330160,940,                                                                                                                                                                                                                                                                                                                                                                                          <FF26><5700><6011> <FF60> <FF55> <8011> <FF67><0001><FF55> <F011> <FF54> <4011> <FF68> <FF55> <6012> <FF61> <FF2C>`<090B> <FF21>   <FF68> <FF61> <FF24><5700><FF4B> <FF25><5700><FF2C>`<090B> <FF21> <FF60> <FF55> <6012> <FF61> <FF25><5700><FF2C>`<090B> <FF21> <FF1B>Agastya Tree<FF03>Young ones,,carácter repetido dominante (probable relleno gráfico),revisar
e0_00357,e0.bin,330166,330438,272," Your presence is welcome!<FF02><FF01> <FF1B>Agastya Tree<FF03>Will you inscribe your story on me?<FF02><FF0E> <FF01>   <FF1B>Agastya Tree<FF03>Take care on your journey, young ones",,,pendiente
e0_00358,e0.bin,330444,334588,4144,<FF02><FF01><0300> <8011> <F011> <6012>                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 <FFFF><2600><FFFF><FFFF><FFFF><3600><FFFF><FFFF><FFFF><FFFF><7500><FFFF><FFFF>`<FFFF><FFFF>`<FFFF><FFFF>`<FFFF><FFFF><FFFF><FFFF><0D00><FFFF><AE38> <D810> <F010> <E010> <F010> <E810> <F010> <0011> <0811> <D80C>  <0A08>` <4021>  <FFFF><FF00>   <3811> <B011> <D011> <E016> <F01B> <0021>                                                     <2021> <2821> <3021> <3821>                                                                                                                         <FFFF> <FFFF><FFFF><0001>`e<0680>  <FFFF><FFFF>  <FF00>   <1900> <FFFF><FFFF><0001>`b<0780>  <FFFF><FFFF>  <FF00>   <1900> <FFFF><FFFF><0001>`g<0780>  <FFFF><FFFF>  <FF00>   <1900> <6024> <0001>`d<0680>  <6024> <0001>`d<0780>  <1900> <8024> <0001>`f<0680>  <8024> <0001>`f<0780>  <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0001>`e<0680>  <FFFF><FFFF>  <FF00>   <1900> <FFFF><FFFF><0001>`b<0780>  <FFFF><FFFF>  <FF00>   <1900> <FFFF><FFFF><0001>`g<0780>  <FFFF><FFFF>  <FF00>   <1900> <6024> <0001>`d<0680>  <6024> <0001>`d<0780>  <1900> <8024> <0001>`f<0680>  <8024> <0001>`f<0780>  <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
e0_00359,e0.bin,336332,337570,1238, <E901><6016> <0800> <8016> <0800><0080>  <FFFF> <6016> <0800><0080>  <FEFF> <8016> <0800><0080>  <FDFF> <6016> <0800><0080>  <FCFF> <8016> <0800><0080>  <FBFF> <6016> <0800><0080>  <FAFF> <8016> <0800><0080>  <F9FF> <6016> <0800><0080>  <F8FF> <8016> <0800><0080>  <F7FF> <6016> <0800><0080>  <F6FF> <8016> <0800><0080>  <F5FF> <6016> <0800><0080>  <F4FF> <8016> <0800><0080>  <F3FF> <6016> <0800><0080>  <F2FF> <8016> <0800><0080>  <F3FF> <6016> <0800><0080>  <F4FF> <8016> <0800><0080>  <F5FF> <6016> <0800><0080>  <F6FF> <8016> <0800><0080>  <F7FF> <6016> <0800><0080>  <F8FF> <8016> <0800><0080>  <F7FF> <6016> <0800><0080>  <F6FF> <8016> <0800><0080>  <F5FF> <6016> <0800><0080>  <F6FF> <8016> <0800><0080>  <F7FF> <6016> <0800><0080>  <F8FF> <8016> <0800><0080>  <F9FF> <6016> <0800><0080>  <FAFF> <8016> <0800><0080>  <FBFF> <6016> <0800><0080>  <FCFF> <8016> <0800><0080>  <FDFF> <6016> <0800><0080>  <FEFF> <8016> <0800><0080>  <FFFF> <6016> <0800> <8016> <0800><0080>  ` <6016> <0800><0080>  <0200> <8016> <0800><0080>  <0300> <6016> <0800><0080>  <0400> <8016> <0800><0080>  <0500> <6016> <0800><0080>  <0600> <8016> <0800><0080>  <0700> <6016> <0800><0080>  <0800> <8016> <0800><0080>  <0900> <6016> <0800><0080>  <0A00> <8016> <0800><0080>  <0900> <6016> <0800><0080>  <0800> <8016> <0800><0080>  <0700> <6016> <0800><0080>  <0600> <8016> <0800><0080>  <0500> <6016> <0800><0080>  <0400> <8016> <0800><0080>  <0300> <6016> <0800><0080>  <0200> <8016> <0800><0080>  ` <6016> <0800> <8016> <0800><0080>  ` <6016> <0800><0080>  <0200> <8016> <0800><0080>  <0300> <6016> <0800><0080>  <0400> <8016> <0800><0080>  <0500> <6016> <0800><0080>  <0600> <8016> <0800><0080>  <0700> <6016> <0800><0080>  <0800> <8016> <0800><0080>  <0900> <6016> <0800><0080>  <0A00> <8016> <0800><0080>  <0900> <6016> <0800><0080>  <0800> <8016> <0800><0080>  <0700> <6016> <0800><0080>  <0600> <8016> <0800><0080>  <0500> <6016> <0800><0080>  <0400> <8016> <0800><0080>  <0300> <6016> <0800><0080>  <0200> <8016> <0800><0080>  ` <FDFF><FFFF><D011> <A016> <F4FF><C0FF>  <B016> <F4FF><C0FF>  <FFFF><FFFF>  <C016> <F3FF><C3FF>  <D016> <F4FF><C8FF>  <FFFF><FFFF>  a,,carácter repetido dominante (probable relleno gráfico),revisar
e0_00360,e0.bin,337628,338866,1238, <EA01><701B> <0800> <901B> <0800><0080>  <FFFF> <701B> <0800><0080>  <FEFF> <901B> <0800><0080>  <FDFF> <701B> <0800><0080>  <FCFF> <901B> <0800><0080>  <FBFF> <701B> <0800><0080>  <FAFF> <901B> <0800><0080>  <F9FF> <701B> <0800><0080>  <F8FF> <901B> <0800><0080>  <F7FF> <701B> <0800><0080>  <F6FF> <901B> <0800><0080>  <F5FF> <701B> <0800><0080>  <F4FF> <901B> <0800><0080>  <F3FF> <701B> <0800><0080>  <F2FF> <901B> <0800><0080>  <F3FF> <701B> <0800><0080>  <F4FF> <901B> <0800><0080>  <F5FF> <701B> <0800><0080>  <F6FF> <901B> <0800><0080>  <F7FF> <701B> <0800><0080>  <F8FF> <901B> <0800><0080>  <F7FF> <701B> <0800><0080>  <F6FF> <901B> <0800><0080>  <F5FF> <701B> <0800><0080>  <F6FF> <901B> <0800><0080>  <F7FF> <701B> <0800><0080>  <F8FF> <901B> <0800><0080>  <F9FF> <701B> <0800><0080>  <FAFF> <901B> <0800><0080>  <FBFF> <701B> <0800><0080>  <FCFF> <901B> <0800><0080>  <FDFF> <701B> <0800><0080>  <FEFF> <901B> <0800><0080>  <FFFF> <701B> <0800> <901B> <0800><0080>  ` <701B> <0800><0080>  <0200> <901B> <0800><0080>  <0300> <701B> <0800><0080>  <0400> <901B> <0800><0080>  <0500> <701B> <0800><0080>  <0600> <901B> <0800><0080>  <0700> <701B> <0800><0080>  <0800> <901B> <0800><0080>  <0900> <701B> <0800><0080>  <0A00> <901B> <0800><0080>  <0900> <701B> <0800><0080>  <0800> <901B> <0800><0080>  <0700> <701B> <0800><0080>  <0600> <901B> <0800><0080>  <0500> <701B> <0800><0080>  <0400> <901B> <0800><0080>  <0300> <701B> <0800><0080>  <0200> <901B> <0800><0080>  ` <701B> <0800> <901B> <0800><0080>  ` <701B> <0800><0080>  <0200> <901B> <0800><0080>  <0300> <701B> <0800><0080>  <0400> <901B> <0800><0080>  <0500> <701B> <0800><0080>  <0600> <901B> <0800><0080>  <0700> <701B> <0800><0080>  <0800> <901B> <0800><0080>  <0900> <701B> <0800><0080>  <0A00> <901B> <0800><0080>  <0900> <701B> <0800><0080>  <0800> <901B> <0800><0080>  <0700> <701B> <0800><0080>  <0600> <901B> <0800><0080>  <0500> <701B> <0800><0080>  <0400> <901B> <0800><0080>  <0300> <701B> <0800><0080>  <0200> <901B> <0800><0080>  ` <FDFF><FFFF><E016> <B01B> <F4FF><C0FF>  <C01B> <F4FF><C0FF>  <FFFF><FFFF>  <D01B> <F5FF><C4FF>  <E01B> <F5FF><C4FF>  <FFFF><FFFF>  a,,baja densidad de texto (posible mezcla con datos),revisar
e0_00361,e0.bin,338924,340162,1238, <EA01><8020> <0800> <A020> <0800><0080>  <FFFF> <8020> <0800><0080>  <FEFF> <A020> <0800><0080>  <FDFF> <8020> <0800><0080>  <FCFF> <A020> <0800><0080>  <FBFF> <8020> <0800><0080>  <FAFF> <A020> <0800><0080>  <F9FF> <8020> <0800><0080>  <F8FF> <A020> <0800><0080>  <F7FF> <8020> <0800><0080>  <F6FF> <A020> <0800><0080>  <F5FF> <8020> <0800><0080>  <F4FF> <A020> <0800><0080>  <F3FF> <8020> <0800><0080>  <F2FF> <A020> <0800><0080>  <F3FF> <8020> <0800><0080>  <F4FF> <A020> <0800><0080>  <F5FF> <8020> <0800><0080>  <F6FF> <A020> <0800><0080>  <F7FF> <8020> <0800><0080>  <F8FF> <A020> <0800><0080>  <F7FF> <8020> <0800><0080>  <F6FF> <A020> <0800><0080>  <F5FF> <8020> <0800><0080>  <F6FF> <A020> <0800><0080>  <F7FF> <8020> <0800><0080>  <F8FF> <A020> <0800><0080>  <F9FF> <8020> <0800><0080>  <FAFF> <A020> <0800><0080>  <FBFF> <8020> <0800><0080>  <FCFF> <A020> <0800><0080>  <FDFF> <8020> <0800><0080>  <FEFF> <A020> <0800><0080>  <FFFF> <8020> <0800> <A020> <0800><0080>  ` <8020> <0800><0080>  <0200> <A020> <0800><0080>  <0300> <8020> <0800><0080>  <0400> <A020> <0800><0080>  <0500> <701B> <0800><0080>  <0600> <A020> <0800><0080>  <0700> <8020> <0800><0080>  <0800> <A020> <0800><0080>  <0900> <8020> <0800><0080>  <0A00> <A020> <0800><0080>  <0900> <8020> <0800><0080>  <0800> <A020> <0800><0080>  <0700> <8020> <0800><0080>  <0600> <A020> <0800><0080>  <0500> <8020> <0800><0080>  <0400> <A020> <0800><0080>  <0300> <8020> <0800><0080>  <0200> <A020> <0800><0080>  ` <8020> <0800> <A020> <0800><0080>  ` <8020> <0800><0080>  <0200> <A020> <0800><0080>  <0300> <8020> <0800><0080>  <0400> <A020> <0800><0080>  <0500> <8020> <0800><0080>  <0600> <A020> <0800><0080>  <0700> <8020> <0800><0080>  <0800> <A020> <0800><0080>  <0900> <8020> <0800><0080>  <0A00> <A020> <0800><0080>  <0900> <8020> <0800><0080>  <0800> <A020> <0800><0080>  <0700> <8020> <0800><0080>  <0600> <A020> <0800><0080>  <0500> <8020> <0800><0080>  <0400> <A020> <0800><0080>  <0300> <8020> <0800><0080>  <0200> <A020> <0800><0080>  ` <FDFF><FFFF><F01B> <C020> <F5FF><BEFF>  <D020> <F5FF><C4FF>  <FFFF><FFFF>  <E020> <F5FF><C2FF>  <F020> <F5FF><C4FF>  <FFFF><FFFF>  a,,carácter repetido dominante (probable relleno gráfico),revisar
e0_00362,e0.bin,340764,341476,712,<FF4D><3C00><FF60> <FF67><0201><FF55> <3031> <FF68> <FF61> <FF6E><0201><0001>`<FF7B> <FF4D><3C00><FF7C><0005><0501> <FF7C>h<0602> <FF7C><0307><0401> <FF7C><0406><0301> <FF60> <FF67><0302><FF55> <B031> <FF68> <FF61> <FF6E>b<0002>`<FF7B> <FF7C><0205><0703> <FF4D><3C00><FF6E>c<0001>`<FF6E><0203><0001>`<FF7B> <FF66>`<FF66><0200><FF25><8900><FF25><1801><FF60> <FF67><0402><FF55> <F832> <FF68> <FF67><0700><FF55> <5034> <FF68> <FF61> <FF32><0400><FF32><0500><FF24><1900><FF24><3601><FF24><4601><FF56><0B00><FF4C> <FF4D><3C00><FF65><1283><0304>`<8000> <FF76><1201><FF4D><8000><FF65><1283><0304>`<8000> <FF58><1200><A024> <FF4D><3C00><FF7C><0307><0402> <FF7C><0406><0302> <FF7C><0005><0502> <FF58><0300><6024> <FF58><0400><8024> <FF21>   <FF60> <FF67><0401><FF55> <2836> <FF68> <FF61> <FF21>   <FF60> <FF67><0701><FF55> <1037> <FF68> <FF61> <FF21>   <FF60> <FF55> <0038> <FF61> <FF4D><1E00><FF6C><0500><FF81><2E00><FF44>`<D024> <FF22> <D024>   <FF45>`<E024> <FF22> <E024> <FF47>`<F024> <FF22> <F024> <FF44><0800><0025> <FF22> <0025> <FF45><0800><1025> <FF22> <1025> <FF47><0800><2025> <FF22> <2025> <FF44><0600><3025> <FF22> <3025> <FF45><0600><4025> <FF22> <4025> <FF47><0600><5025> <FF22> <5025> <FF4D><1000><FF6C><0200><FF4D><1E00><FF60> <FF55> <6035> <FF61> <FF21> <FF21>   <FF60> <FF55> <7038> <FF61> <FF21>   <FF60> <FF55> <7038> <FF61> <FF21>   <FF1B>Yukino<FF03>What WAS that? A dream,,carácter repetido dominante (probable relleno gráfico),revisar
e0_00363,e0.bin,341484,341564,80,<FF02><FF01><FF1B>Nanjo<FF03><0028>Truth is stranger than fiction,,,pendiente
e0_00364,e0.bin,341572,341714,142,<FF03>Evidently!<FF02><FF01> <FF1B>Elly<FF03>To be present for another once-in-a-<FF03>lifetime event,,,pendiente
e0_00365,e0.bin,341720,341796,76, How magnificent.<FF02><FF01> <FF1B>Maki's mother<FF03>Nnh,,,pendiente
e0_00366,e0.bin,341802,341812,10, Nrgh,,sin palabras reconocibles (probable gráfico/opcode),revisar
e0_00367,e0.bin,341818,342228,410,<FF02><FF01> <FF18><0300><0044> Setsuko Sonomura<FF03>Maki's mother! She works at SEBEC as<FF03>an engineering specialist!<FF18> <FF02><FF01><FF1B>Mark<FF03>H-Hey. Did you forget about Maki's<FF03>mom here?<FF02><FF01><FF1B>Yukino<FF03>Lady? Are you okay?<FF02><FF01>   <FF1B>Nanjo<FF03>This is a gunshot wound,,,pendiente
e0_00368,e0.bin,342234,342334,100, Who did<FF03>this to you?<FF02><FF01><FF1B>Setsuko Sonomura<FF03>Kandori's,,,pendiente
e0_00369,e0.bin,342340,342352,12, goons,,baja densidad de texto (posible mezcla con datos),revisar
e0_00370,e0.bin,342358,342548,190,<FF02><FF01>   <FF1B>Nanjo<FF03>Kandori.? The president of SEBEC?<FF02><FF01>  <FF1B>Setsuko Sonomura<FF03>The alterations to this town,,,pendiente
e0_00371,e0.bin,342554,342606,52,<FF03>Kandori's behind them all,,,pendiente
e0_00372,e0.bin,342612,342654,42,<FF02><FF04><FF1B>Setsuko Sonomura<FF03>I,,,pendiente
e0_00373,e0.bin,342660,342764,104, was involved in the development<FF03>of a certain device,,,pendiente
e0_00374,e0.bin,342770,342806,36,<FF02><FF01> <FF1B>Nanjo<FF03>A device,,,pendiente
e0_00375,e0.bin,342812,343012,200, And you're saying this<FF03>machine is causing the changes?<FF02><FF01> <FF1B>Setsuko Sonomura<FF03>It's the <FF18><0700>Deva System<FF18> ,,,pendiente
e0_00376,e0.bin,343018,343198,180,<FF02><FF04><FF1B>Setsuko Sonomura<FF03>It's engineered to affect reality!<FF03>But I didn't think it could do this,,,pendiente
e0_00377,e0.bin,343204,343268,64,<FF02><FF04><FF1B>Setsuko Sonomura<FF03>Kandori said,,,pendiente
e0_00378,e0.bin,343274,343358,84, he doesn't care what<FF03>happens to this town,,,pendiente
e0_00379,e0.bin,343364,343506,142,<FF02><FF04><FF1B>Setsuko Sonomura<FF03>I have to hurry and tell the police.<FF02><FF01><FF1B>Elly<FF03>Oh dear,,,pendiente
e0_00380,e0.bin,343512,343744,232,<FF02><FF04><FF1B>Elly<FF03>The police station is already overrun<FF03>with demons!<FF02><FF04><FF1B>Elly<FF03>I just came from there!<FF02><FF01> <FF1B>Setsuko Sonomura<FF03>My God,,,pendiente
