id,limite_chars,tokens_protegidos,texto_original,texto_traducido,estado,notas
talk_yakuza_00095,525,<FF03> <FFF5> <FFEF> <FF03> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FF03>,"Well you'll find out<FF03>soon enough!<FFF5> Gimme a life stone! One oughta do!<FFEF> You civvies don't need stuff like this,<FF03>so I'll take it off your hands! Thanks!<FFF5>You screwin' with the yakuza.? If you<FF03>wanna talk, I hope you've got your<FF03>life stones ready.<FFF5>You oughta learn to carry life stones!<FF03>They're important if ya wanna seal the<FF03>deal!<FFF5>You screwin' with the yakuza.? Ya better<FF03>start followin' orders, or someone's<FF03>gonna be sleepin' with the fishies!<FFF5>  What's a law-abidin' citizen gonna do<FF03>with a life stone? Don't tell me you<FF03>eat 'em",,por_traducir,
talk_yakuza_00096,450,<FFF5> <FFF4> <FFEF> <FF03> <FFF5> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFEF> <FFF5> <FF03>,"<FFF5>  I like gems! I'll take a <FFF4>!<FFEF>You're an obedient kid! Keep it up,<FF03>you'll go far in life!<FFF5> Ya don't have it!<FFF5>  You screwin' with the yakuza.? Ya better<FF03>start followin' orders, or someone's<FF03>gonna get found in a closet!<FFF5> You put that much value on jewels?<FF03>Greed'll destroy you, kid!<FFF5>  Lemme suck some life outta ya! I won't<FF03>hurt ya too bad!<FFEF>I like civilian blood! It ain't dirty!<FFF5> You screwin' with the yakuza.? You think<FF03>I'm gonna defile ya or sometin",,por_traducir,
talk_yakuza_00097,68,<FFF5> <FF03>,"<FFF5> You got a cold? If I caught whatever<FF03>you've got, I'd be in trouble",,por_traducir,
talk_yakuza_00098,252,<FFF5> <FF03> <FF03> <FFF5> <FF03> <FF03> <FFF5> <FFF5> <FF03>,"<FFF5>  I know a lotta humans don't make good<FF03>on their debts! You must have it<FF03>rough!<FFF5>  That's pretty weak stuff! But I guess<FF03>building a foundation is important, so<FF03>keep at it!<FFF5>   You got a death wish?<FFF5>  I don't think you fully understand the<FF03>situation here",,por_traducir,
talk_yakuza_00099,250,<FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FFF5>," You're not up to no<FF03>good, are ya?<FFF5> Then how's about I crush you, just like<FF03>the doctor ordered.?<FFF5>   You're keepin' your cool! I guess I'll<FF03>let ya off the hook for havin' guts!<FFF5>I like kids that are easy to understand!<FFF5>   You're underestimating me, kid",,por_traducir,
talk_yakuza_00100,195,<FFF5> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03>,"<FFF5>  You wanna get whacked.?<FFF5>That's all you've got? C'mon, put a<FF03>little more twist in it!<FFF5>   You're pretty twisted, kid! Want me to<FF03>straighten ya out.?<FFF5> You're already bent outta shape for your<FF03>age",,por_traducir,
talk_yakuza_00101,41,<FF03>, You'll be just another good-for-<FF03>nothing,,por_traducir,
talk_yakuza_00102,160,<FFF5> <FFF5> <FF03> <FFF5> <FF03> <FFF5>,"<FFF5>C'mon, sissy! Work harder!<FFF5> If you think you're bein' cool, think<FF03>again. I'm that demon.<FFF5>   You said it. I think I can trust ya.<FF03>You've got balls of steel.<FFF5>Hmm",,por_traducir,
talk_yakuza_00103,146,<FF03> <FF03> <FFF5> <FF03>," You're working a poor man's job,<FF03>kid! This world's about money! Remember<FF03>that!<FFF5>  Who're you checkin' out? Me? You ain't<FF03>an undercover cop, are ya",,por_traducir,
talk_yakuza_00104,430,<FFF5> <FF03> <FF03> <FFF5> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FFF5>,"<FFF5>   You must think you're really somebody,<FF03>strollin' right into my workplace.<FF03>I should kill you for sport.<FFF5> Hahaha. You're gonna go far, kid!<FFF5>  So there's a man amongst you after all!<FF03>You'd be just fine livin' the yakuza<FF03>life!<FFF5> I ain't gonna let you off the hook with<FF03>that kinda attitude. You may never have<FF03>the chance to speak again.<FFF5> If you're scared, then why'd you answer<FF03>in the first place.?<FFF5>   You're underestimating me, kid",,por_traducir,
talk_yakuza_00105,344,<FFF5> <FF03> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5>,"<FFF5>  You shouldn't talk like such a big shot,<FF03>kid! Or do you wanna know how bad it<FF03>hurts when ya get stabbed.?<FFF5>  You're talkin' big for a civilian.<FF03>You think you can mess with a yakuza.?<FFF5>  Of course! It ain't easy to walk the<FF03>yakuza path for you law-abiders!<FFF5>  What're you sayin, kid.? Mess with me,<FF03>and you'll be leavin' in a body bag.<FFF5>You spoke",,por_traducir,
talk_yakuza_00106,118,<FF03> <FF03> <FFF5>," Hey, you ain't my real<FF03>contact. You can go to hell for pullin'<FF03>a fast one on a yakuza.<FFF5>Haha, I got the wrong guy, huh",,por_traducir,
talk_yakuza_00107,26,<FFF5>,<FFF5>  I thought you were dead,,por_traducir,
talk_yakuza_00108,16,<FF03>, This ain't<FF03>real,,por_traducir,
talk_yakuza_00109,26,<FFF5>,<FFF5>  I thought you were dead,,por_traducir,
talk_yakuza_00110,16,<FF03>, This ain't<FF03>real,,por_traducir,
talk_yakuza_00112,167,<FFF5> <FFF5> <FFF5> <FFF5> <FFF5> <FFF5> <FFF5> <FFF5> <FFF5> <FFF5> <FFF5> <9E00> <9F00> <0180> <0180> <FFFF> <FFFF> <FFFF>,<FFF5>   Ignore<FFF5> I'm scared!<FFF5>I'm not scared!<FFF5>Stab me!<FFF5>   Me me a yakuza!<FFF5>I won't go astray!<FFF5> Show me the way!<FFF5>   I understand!<FFF5>  Wrong person!<FFF5>  Wrong person!<FFF5>  <9E00><9F00>  <0180>``<0180><FFFF><FFFF><FFFF>,,por_traducir,
